time,state
2016-03-06 00:38:56,0
2016-03-06 00:39:19,0
2016-03-06 00:39:56,0
2016-03-06 00:40:19,0
2016-03-06 00:40:56,0
2016-03-06 00:41:19,0
2016-03-06 00:41:56,0
2016-03-06 00:42:19,0
2016-03-06 00:42:56,0
2016-03-06 00:43:19,0
2016-03-06 00:43:57,0
2016-03-06 00:44:20,0
2016-03-06 00:44:57,0
2016-03-06 00:45:20,0
2016-03-06 00:45:57,0
2016-03-06 00:46:20,0
2016-03-06 00:46:57,0
2016-03-06 00:47:20,0
2016-03-06 00:47:57,0
2016-03-06 00:48:20,0
2016-03-06 00:48:57,0
2016-03-06 00:49:20,0
2016-03-06 00:49:57,0
2016-03-06 00:50:20,0
2016-03-06 00:50:57,0
2016-03-06 00:51:20,0
2016-03-06 00:51:57,0
2016-03-06 00:52:20,0
2016-03-06 00:52:57,0
2016-03-06 00:53:20,0
2016-03-06 00:53:57,0
2016-03-06 00:54:20,0
2016-03-06 00:54:57,0
2016-03-06 00:55:21,0
2016-03-06 00:55:58,0
2016-03-06 00:56:21,0
2016-03-06 00:56:58,0
2016-03-06 00:57:21,0
2016-03-06 00:57:58,0
2016-03-06 00:58:21,0
2016-03-06 00:58:58,0
2016-03-06 00:59:21,0
2016-03-06 00:59:58,0
2016-03-06 01:00:21,0
2016-03-06 01:00:58,0
2016-03-06 01:01:21,0
2016-03-06 01:01:58,0
2016-03-06 01:02:21,0
2016-03-06 01:02:58,0
2016-03-06 01:03:21,0
2016-03-06 01:03:58,0
2016-03-06 01:04:21,0
2016-03-06 01:04:58,0
2016-03-06 01:05:21,0
2016-03-06 01:05:58,0
2016-03-06 01:06:21,0
2016-03-06 01:06:58,0
2016-03-06 01:07:21,0
2016-03-06 01:07:59,0
2016-03-06 01:08:22,0
2016-03-06 01:08:59,0
2016-03-06 01:09:22,0
2016-03-06 01:09:59,0
2016-03-06 01:10:22,0
2016-03-06 01:10:59,0
2016-03-06 01:11:22,0
2016-03-06 01:11:59,0
2016-03-06 01:12:22,0
2016-03-06 01:12:59,0
2016-03-06 01:13:22,0
2016-03-06 01:13:59,0
2016-03-06 01:14:22,0
2016-03-06 01:14:59,0
2016-03-06 01:15:22,0
2016-03-06 01:15:59,0
2016-03-06 01:16:22,0
2016-03-06 01:16:59,0
2016-03-06 01:17:22,0
2016-03-06 01:17:59,0
2016-03-06 01:18:22,0
2016-03-06 01:18:59,0
2016-03-06 01:19:22,0
2016-03-06 01:20:00,0
2016-03-06 01:20:23,0
2016-03-06 01:21:00,0
2016-03-06 01:21:23,0
2016-03-06 01:22:00,0
2016-03-06 01:22:23,0
2016-03-06 01:23:00,0
2016-03-06 01:23:23,0
2016-03-06 01:24:00,0
2016-03-06 01:24:23,0
2016-03-06 01:25:00,0
2016-03-06 01:25:23,0
2016-03-06 01:26:00,0
2016-03-06 01:26:23,0
2016-03-06 01:27:00,0
2016-03-06 01:27:23,0
2016-03-06 01:28:00,0
2016-03-06 01:28:23,0
2016-03-06 01:29:00,0
2016-03-06 01:29:23,0
2016-03-06 01:30:00,0
2016-03-06 01:30:23,0
2016-03-06 01:31:00,0
2016-03-06 01:31:23,0
2016-03-06 01:32:00,0
2016-03-06 01:32:23,0
2016-03-06 01:33:01,0
2016-03-06 01:33:24,0
2016-03-06 01:34:01,0
2016-03-06 01:34:24,0
2016-03-06 01:35:01,0
2016-03-06 01:35:24,0
2016-03-06 01:36:01,0
2016-03-06 01:36:24,0
2016-03-06 01:37:01,0
2016-03-06 01:37:24,0
2016-03-06 01:38:01,0
2016-03-06 01:38:24,0
2016-03-06 01:39:01,0
2016-03-06 01:39:24,0
2016-03-06 01:40:02,0
2016-03-06 01:40:24,0
2016-03-06 01:41:02,0
2016-03-06 01:41:24,0
2016-03-06 01:42:02,0
2016-03-06 01:42:24,0
2016-03-06 01:43:02,0
2016-03-06 01:43:24,0
2016-03-06 01:44:02,0
2016-03-06 01:44:24,0
2016-03-06 01:45:02,0
2016-03-06 01:45:25,0
2016-03-06 01:46:02,0
2016-03-06 01:46:25,0
2016-03-06 01:47:02,0
2016-03-06 01:47:25,0
2016-03-06 01:48:02,0
2016-03-06 01:48:25,0
2016-03-06 01:49:03,0
2016-03-06 01:49:25,0
2016-03-06 01:50:03,0
2016-03-06 01:50:25,0
2016-03-06 01:51:03,0
2016-03-06 01:51:25,0
2016-03-06 01:52:03,0
2016-03-06 01:52:25,0
2016-03-06 01:53:03,0
2016-03-06 01:53:25,0
2016-03-06 01:54:03,0
2016-03-06 01:54:25,0
2016-03-06 01:55:03,0
2016-03-06 01:55:25,0
2016-03-06 01:56:03,0
2016-03-06 01:56:25,0
2016-03-06 01:57:03,0
2016-03-06 01:57:25,0
2016-03-06 01:58:03,0
2016-03-06 01:58:26,0
2016-03-06 01:59:03,0
2016-03-06 01:59:26,0
2016-03-06 02:00:03,0
2016-03-06 02:00:26,0
2016-03-06 02:01:03,0
2016-03-06 02:01:26,0
2016-03-06 02:02:04,0
2016-03-06 02:02:26,0
2016-03-06 02:03:04,0
2016-03-06 02:03:26,0
2016-03-06 02:04:04,0
2016-03-06 02:04:26,0
2016-03-06 02:05:04,0
2016-03-06 02:05:26,0
2016-03-06 02:06:04,0
2016-03-06 02:06:26,0
2016-03-06 02:07:04,0
2016-03-06 02:07:26,0
2016-03-06 02:08:04,0
2016-03-06 02:08:26,0
2016-03-06 02:09:04,0
2016-03-06 02:09:26,0
2016-03-06 02:10:04,0
2016-03-06 02:10:26,0
2016-03-06 02:11:04,0
2016-03-06 02:11:27,0
2016-03-06 02:12:04,0
2016-03-06 02:12:27,0
2016-03-06 02:13:04,0
2016-03-06 02:13:27,0
2016-03-06 02:14:05,0
2016-03-06 02:14:27,0
2016-03-06 02:15:05,0
2016-03-06 02:15:27,0
2016-03-06 02:16:05,0
2016-03-06 02:16:27,0
2016-03-06 02:17:05,0
2016-03-06 02:17:27,0
2016-03-06 02:18:05,0
2016-03-06 02:18:27,0
2016-03-06 02:19:05,0
2016-03-06 02:19:27,0
2016-03-06 02:20:05,0
2016-03-06 02:20:27,0
2016-03-06 02:21:05,0
2016-03-06 02:21:27,0
2016-03-06 02:22:05,0
2016-03-06 02:22:27,0
2016-03-06 02:23:05,0
2016-03-06 02:23:27,0
2016-03-06 02:24:05,0
2016-03-06 02:24:28,0
2016-03-06 02:25:06,0
2016-03-06 02:25:28,0
2016-03-06 02:26:06,0
2016-03-06 02:26:28,0
2016-03-06 02:27:06,0
2016-03-06 02:27:28,0
2016-03-06 02:28:06,0
2016-03-06 02:28:28,0
2016-03-06 02:29:06,0
2016-03-06 02:29:28,0
2016-03-06 02:30:06,0
2016-03-06 02:30:28,0
2016-03-06 02:31:06,0
2016-03-06 02:31:28,0
2016-03-06 02:32:06,0
2016-03-06 02:32:28,0
2016-03-06 02:33:06,0
2016-03-06 02:33:28,0
2016-03-06 02:34:06,0
2016-03-06 02:34:28,0
2016-03-06 02:35:07,0
2016-03-06 02:35:29,0
2016-03-06 02:36:07,0
2016-03-06 02:36:29,0
2016-03-06 02:37:07,0
2016-03-06 02:37:29,0
2016-03-06 02:38:07,0
2016-03-06 02:38:29,0
2016-03-06 02:39:07,0
2016-03-06 02:39:29,0
2016-03-06 02:40:07,0
2016-03-06 02:40:29,0
2016-03-06 02:41:07,0
2016-03-06 02:41:29,0
2016-03-06 02:42:07,0
2016-03-06 02:42:29,0
2016-03-06 02:43:07,0
2016-03-06 02:43:29,0
2016-03-06 02:44:07,0
2016-03-06 02:44:29,0
2016-03-06 02:45:07,0
2016-03-06 02:45:29,0
2016-03-06 02:46:07,0
2016-03-06 02:46:29,0
2016-03-06 02:47:07,0
2016-03-06 02:47:30,0
2016-03-06 02:48:08,0
2016-03-06 02:48:30,0
2016-03-06 02:49:08,0
2016-03-06 02:49:30,0
2016-03-06 02:50:08,0
2016-03-06 02:50:30,0
2016-03-06 02:51:08,0
2016-03-06 02:51:30,0
2016-03-06 02:52:08,0
2016-03-06 02:52:30,0
2016-03-06 02:53:08,0
2016-03-06 02:53:30,0
2016-03-06 02:54:08,0
2016-03-06 02:54:30,0
2016-03-06 02:55:08,0
2016-03-06 02:55:30,0
2016-03-06 02:56:08,0
2016-03-06 02:56:30,0
2016-03-06 02:57:08,0
2016-03-06 02:57:30,0
2016-03-06 02:58:08,0
2016-03-06 02:58:30,0
2016-03-06 02:59:08,0
2016-03-06 02:59:30,0
2016-03-06 03:00:09,0
2016-03-06 03:00:31,0
2016-03-06 03:01:09,0
2016-03-06 03:01:31,0
2016-03-06 03:02:09,0
2016-03-06 03:02:31,0
2016-03-06 03:03:09,0
2016-03-06 03:03:31,0
2016-03-06 03:04:09,0
2016-03-06 03:04:31,0
2016-03-06 03:05:09,0
2016-03-06 03:05:31,0
2016-03-06 03:06:09,0
2016-03-06 03:06:31,0
2016-03-06 03:07:09,0
2016-03-06 03:07:31,0
2016-03-06 03:08:09,0
2016-03-06 03:08:31,0
2016-03-06 03:09:09,0
2016-03-06 03:09:31,0
2016-03-06 03:10:09,0
2016-03-06 03:10:31,0
2016-03-06 03:11:09,0
2016-03-06 03:11:31,0
2016-03-06 03:12:10,0
2016-03-06 03:12:32,0
2016-03-06 03:13:10,0
2016-03-06 03:13:32,0
2016-03-06 03:14:10,0
2016-03-06 03:14:32,0
2016-03-06 03:15:10,0
2016-03-06 03:15:32,0
2016-03-06 03:16:10,0
2016-03-06 03:16:32,0
2016-03-06 03:17:10,0
2016-03-06 03:17:32,0
2016-03-06 03:18:10,0
2016-03-06 03:18:32,0
2016-03-06 03:19:10,0
2016-03-06 03:19:32,0
2016-03-06 03:20:10,0
2016-03-06 03:20:32,0
2016-03-06 03:21:10,0
2016-03-06 03:21:32,0
2016-03-06 03:22:10,0
2016-03-06 03:22:32,0
2016-03-06 03:23:10,0
2016-03-06 03:23:32,0
2016-03-06 03:24:11,0
2016-03-06 03:24:32,0
2016-03-06 03:25:11,0
2016-03-06 03:25:33,0
2016-03-06 03:26:11,0
2016-03-06 03:26:33,0
2016-03-06 03:27:11,0
2016-03-06 03:27:33,0
2016-03-06 03:28:11,0
2016-03-06 03:28:33,0
2016-03-06 03:29:11,0
2016-03-06 03:29:33,0
2016-03-06 03:30:11,0
2016-03-06 03:30:33,0
2016-03-06 03:31:11,0
2016-03-06 03:31:33,0
2016-03-06 03:32:11,0
2016-03-06 03:32:33,0
2016-03-06 03:33:11,0
2016-03-06 03:33:33,0
2016-03-06 03:34:11,0
2016-03-06 03:34:33,0
2016-03-06 03:35:11,0
2016-03-06 03:35:33,0
2016-03-06 03:36:11,0
2016-03-06 03:36:33,0
2016-03-06 03:37:12,0
2016-03-06 03:37:34,0
2016-03-06 03:38:12,0
2016-03-06 03:38:34,0
2016-03-06 03:39:12,0
2016-03-06 03:39:34,0
2016-03-06 03:40:12,0
2016-03-06 03:40:34,0
2016-03-06 03:41:12,0
2016-03-06 03:41:34,0
2016-03-06 03:42:12,0
2016-03-06 03:42:34,0
2016-03-06 03:43:12,0
2016-03-06 03:43:34,0
2016-03-06 03:44:12,0
2016-03-06 03:44:34,0
2016-03-06 03:45:12,0
2016-03-06 03:45:34,0
2016-03-06 03:46:12,0
2016-03-06 03:46:34,0
2016-03-06 03:47:12,0
2016-03-06 03:47:34,0
2016-03-06 03:48:12,0
2016-03-06 03:48:34,0
2016-03-06 03:49:13,0
2016-03-06 03:49:35,0
2016-03-06 03:50:13,0
2016-03-06 03:50:35,0
2016-03-06 03:51:13,0
2016-03-06 03:51:35,0
2016-03-06 03:52:13,0
2016-03-06 03:52:35,0
2016-03-06 03:53:13,0
2016-03-06 03:53:35,0
2016-03-06 03:54:13,0
2016-03-06 03:54:35,0
2016-03-06 03:55:13,0
2016-03-06 03:55:35,0
2016-03-06 03:56:13,0
2016-03-06 03:56:35,0
2016-03-06 03:57:13,0
2016-03-06 03:57:35,0
2016-03-06 03:58:13,0
2016-03-06 03:58:35,0
2016-03-06 03:59:13,0
2016-03-06 03:59:35,0
2016-03-06 04:00:14,0
2016-03-06 04:00:35,0
2016-03-06 04:01:14,0
2016-03-06 04:01:36,0
2016-03-06 04:02:14,0
2016-03-06 04:02:36,0
2016-03-06 04:03:14,0
2016-03-06 04:03:36,0
2016-03-06 04:04:14,0
2016-03-06 04:04:36,0
2016-03-06 04:05:14,0
2016-03-06 04:05:36,0
2016-03-06 04:06:14,0
2016-03-06 04:06:36,0
2016-03-06 04:07:14,0
2016-03-06 04:07:36,0
2016-03-06 04:08:14,0
2016-03-06 04:08:36,0
2016-03-06 04:09:14,0
2016-03-06 04:09:36,0
2016-03-06 04:10:14,0
2016-03-06 04:10:36,0
2016-03-06 04:11:14,0
2016-03-06 04:11:36,0
2016-03-06 04:12:14,0
2016-03-06 04:12:36,0
2016-03-06 04:13:15,0
2016-03-06 04:13:37,0
2016-03-06 04:14:15,0
2016-03-06 04:14:37,0
2016-03-06 04:15:15,0
2016-03-06 04:15:37,0
2016-03-06 04:16:15,0
2016-03-06 04:16:37,0
2016-03-06 04:17:15,0
2016-03-06 04:17:37,0
2016-03-06 04:18:15,0
2016-03-06 04:18:37,0
2016-03-06 04:19:15,0
2016-03-06 04:19:37,0
2016-03-06 04:20:15,0
2016-03-06 04:20:37,0
2016-03-06 04:21:15,0
2016-03-06 04:21:37,0
2016-03-06 04:22:15,0
2016-03-06 04:22:37,0
2016-03-06 04:23:16,0
2016-03-06 04:23:37,0
2016-03-06 04:24:16,0
2016-03-06 04:24:38,0
2016-03-06 04:25:16,0
2016-03-06 04:25:38,0
2016-03-06 04:26:16,0
2016-03-06 04:26:38,0
2016-03-06 04:27:16,0
2016-03-06 04:27:38,0
2016-03-06 04:28:16,0
2016-03-06 04:28:38,0
2016-03-06 04:29:16,0
2016-03-06 04:29:38,0
2016-03-06 04:30:16,0
2016-03-06 04:30:38,0
2016-03-06 04:31:16,0
2016-03-06 04:31:38,0
2016-03-06 04:32:16,0
2016-03-06 04:32:38,0
2016-03-06 04:33:16,0
2016-03-06 04:33:38,0
2016-03-06 04:34:16,0
2016-03-06 04:34:38,0
2016-03-06 04:35:16,0
2016-03-06 04:35:38,0
2016-03-06 04:36:17,0
2016-03-06 04:36:39,0
2016-03-06 04:37:17,0
2016-03-06 04:37:39,0
2016-03-06 04:38:17,0
2016-03-06 04:38:39,0
2016-03-06 04:39:17,0
2016-03-06 04:39:39,0
2016-03-06 04:40:17,0
2016-03-06 04:40:39,0
2016-03-06 04:41:17,0
2016-03-06 04:41:39,0
2016-03-06 04:42:17,0
2016-03-06 04:42:39,0
2016-03-06 04:43:17,0
2016-03-06 04:43:39,0
2016-03-06 04:44:17,0
2016-03-06 04:44:39,0
2016-03-06 04:45:17,0
2016-03-06 04:45:39,0
2016-03-06 04:46:17,0
2016-03-06 04:46:39,0
2016-03-06 04:47:17,0
2016-03-06 04:47:39,0
2016-03-06 04:48:17,0
2016-03-06 04:48:39,0
2016-03-06 04:49:18,0
2016-03-06 04:49:40,0
2016-03-06 04:50:18,0
2016-03-06 04:50:40,0
2016-03-06 04:51:18,0
2016-03-06 04:51:40,0
2016-03-06 04:52:18,0
2016-03-06 04:52:40,0
2016-03-06 04:53:18,0
2016-03-06 04:53:40,0
2016-03-06 04:54:18,0
2016-03-06 04:54:40,0
2016-03-06 04:55:18,0
2016-03-06 04:55:40,0
2016-03-06 04:56:18,0
2016-03-06 04:56:40,0
2016-03-06 04:57:18,0
2016-03-06 04:57:40,0
2016-03-06 04:58:18,0
2016-03-06 04:58:40,0
2016-03-06 04:59:19,0
2016-03-06 04:59:40,0
2016-03-06 05:00:19,0
2016-03-06 05:00:40,0
2016-03-06 05:01:19,0
2016-03-06 05:01:41,0
2016-03-06 05:02:19,0
2016-03-06 05:02:41,0
2016-03-06 05:03:19,0
2016-03-06 05:03:41,0
2016-03-06 05:04:19,0
2016-03-06 05:04:41,0
2016-03-06 05:05:19,0
2016-03-06 05:05:41,0
2016-03-06 05:06:19,0
2016-03-06 05:06:41,0
2016-03-06 05:07:19,0
2016-03-06 05:07:41,0
2016-03-06 05:08:19,0
2016-03-06 05:08:41,0
2016-03-06 05:09:19,0
2016-03-06 05:09:41,0
2016-03-06 05:10:19,0
2016-03-06 05:10:41,0
2016-03-06 05:11:20,0
2016-03-06 05:11:42,0
2016-03-06 05:12:20,0
2016-03-06 05:12:42,0
2016-03-06 05:13:20,0
2016-03-06 05:13:42,0
2016-03-06 05:14:20,0
2016-03-06 05:14:42,0
2016-03-06 05:15:20,0
2016-03-06 05:15:42,0
2016-03-06 05:16:20,0
2016-03-06 05:16:42,0
2016-03-06 05:17:20,0
2016-03-06 05:17:42,0
2016-03-06 05:18:20,0
2016-03-06 05:18:42,0
2016-03-06 05:19:20,0
2016-03-06 05:19:42,0
2016-03-06 05:20:20,0
2016-03-06 05:20:42,0
2016-03-06 05:21:20,0
2016-03-06 05:21:42,0
2016-03-06 05:22:20,0
2016-03-06 05:22:43,0
2016-03-06 05:23:21,0
2016-03-06 05:23:43,0
2016-03-06 05:24:21,0
2016-03-06 05:24:43,0
2016-03-06 05:25:21,0
2016-03-06 05:25:43,0
2016-03-06 05:26:21,0
2016-03-06 05:26:43,0
2016-03-06 05:27:21,0
2016-03-06 05:27:43,0
2016-03-06 05:28:21,0
2016-03-06 05:28:43,0
2016-03-06 05:29:21,0
2016-03-06 05:29:43,0
2016-03-06 05:30:21,0
2016-03-06 05:30:43,0
2016-03-06 05:31:21,0
2016-03-06 05:31:43,0
2016-03-06 05:32:21,0
2016-03-06 05:32:43,0
2016-03-06 05:33:21,0
2016-03-06 05:33:43,0
2016-03-06 05:34:22,0
2016-03-06 05:34:44,0
2016-03-06 05:35:22,0
2016-03-06 05:35:44,0
2016-03-06 05:36:22,0
2016-03-06 05:36:44,0
2016-03-06 05:37:22,0
2016-03-06 05:37:44,0
2016-03-06 05:38:22,0
2016-03-06 05:38:44,0
2016-03-06 05:39:22,0
2016-03-06 05:39:44,0
2016-03-06 05:40:22,0
2016-03-06 05:40:44,0
2016-03-06 05:41:22,0
2016-03-06 05:41:44,0
2016-03-06 05:42:22,0
2016-03-06 05:42:44,0
2016-03-06 05:43:22,0
2016-03-06 05:43:44,0
2016-03-06 05:44:22,0
2016-03-06 05:44:44,0
2016-03-06 05:45:22,0
2016-03-06 05:45:44,0
2016-03-06 05:46:22,0
2016-03-06 05:46:44,0
2016-03-06 05:47:23,0
2016-03-06 05:47:45,0
2016-03-06 05:48:23,0
2016-03-06 05:48:45,0
2016-03-06 05:49:23,0
2016-03-06 05:49:45,0
2016-03-06 05:50:23,0
2016-03-06 05:50:45,0
2016-03-06 05:51:23,0
2016-03-06 05:51:45,0
2016-03-06 05:52:23,0
2016-03-06 05:52:45,0
2016-03-06 05:53:23,0
2016-03-06 05:53:45,0
2016-03-06 05:54:23,0
2016-03-06 05:54:45,0
2016-03-06 05:55:23,0
2016-03-06 05:55:45,0
2016-03-06 05:56:23,0
2016-03-06 05:56:45,0
2016-03-06 05:57:23,0
2016-03-06 05:57:45,0
2016-03-06 05:58:23,0
2016-03-06 05:58:45,0
2016-03-06 05:59:24,0
2016-03-06 05:59:46,0
2016-03-06 06:00:24,0
2016-03-06 06:00:46,0
2016-03-06 06:01:24,0
2016-03-06 06:01:46,0
2016-03-06 06:02:24,0
2016-03-06 06:02:46,0
2016-03-06 06:03:24,0
2016-03-06 06:03:46,0
2016-03-06 06:04:24,0
2016-03-06 06:04:46,0
2016-03-06 06:05:24,0
2016-03-06 06:05:46,0
2016-03-06 06:06:24,0
2016-03-06 06:06:46,0
2016-03-06 06:07:24,0
2016-03-06 06:07:46,0
2016-03-06 06:08:24,0
2016-03-06 06:08:46,0
2016-03-06 06:09:24,0
2016-03-06 06:09:46,0
2016-03-06 06:10:24,0
2016-03-06 06:10:46,0
2016-03-06 06:11:24,0
2016-03-06 06:11:46,0
2016-03-06 06:12:25,0
2016-03-06 06:12:47,0
2016-03-06 06:13:25,0
2016-03-06 06:13:47,0
2016-03-06 06:14:25,0
2016-03-06 06:14:47,0
2016-03-06 06:15:25,0
2016-03-06 06:15:47,0
2016-03-06 06:16:25,0
2016-03-06 06:16:47,0
2016-03-06 06:17:25,0
2016-03-06 06:17:47,0
2016-03-06 06:18:25,0
2016-03-06 06:18:47,0
2016-03-06 06:19:25,0
2016-03-06 06:19:47,0
2016-03-06 06:20:25,0
2016-03-06 06:20:47,0
2016-03-06 06:21:25,0
2016-03-06 06:21:47,0
2016-03-06 06:22:25,0
2016-03-06 06:22:47,0
2016-03-06 06:23:25,0
2016-03-06 06:23:47,0
2016-03-06 06:24:25,0
2016-03-06 06:24:48,0
2016-03-06 06:25:26,0
2016-03-06 06:25:48,0
2016-03-06 06:26:26,0
2016-03-06 06:26:48,0
2016-03-06 06:27:26,0
2016-03-06 06:27:48,0
2016-03-06 06:28:26,0
2016-03-06 06:28:48,0
2016-03-06 06:29:26,0
2016-03-06 06:29:48,0
2016-03-06 06:30:26,0
2016-03-06 06:30:48,0
2016-03-06 06:31:26,0
2016-03-06 06:31:48,0
2016-03-06 06:32:26,0
2016-03-06 06:32:48,0
2016-03-06 06:33:26,0
2016-03-06 06:33:48,0
2016-03-06 06:34:27,0
2016-03-06 06:34:48,0
2016-03-06 06:35:27,0
2016-03-06 06:35:48,0
2016-03-06 06:36:27,0
2016-03-06 06:36:49,0
2016-03-06 06:37:27,0
2016-03-06 06:37:49,0
2016-03-06 06:38:27,0
2016-03-06 06:38:49,0
2016-03-06 06:39:27,0
2016-03-06 06:39:49,0
2016-03-06 06:40:27,0
2016-03-06 06:40:49,0
2016-03-06 06:41:27,0
2016-03-06 06:41:49,0
2016-03-06 06:42:27,0
2016-03-06 06:42:49,0
2016-03-06 06:43:27,0
2016-03-06 06:43:49,0
2016-03-06 06:44:27,0
2016-03-06 06:44:49,0
2016-03-06 06:45:27,0
2016-03-06 06:45:49,0
2016-03-06 06:46:27,0
2016-03-06 06:46:49,0
2016-03-06 06:47:28,0
2016-03-06 06:47:49,0
2016-03-06 06:48:28,0
2016-03-06 06:48:49,0
2016-03-06 06:49:28,0
2016-03-06 06:49:50,0
2016-03-06 06:50:28,0
2016-03-06 06:50:50,0
2016-03-06 06:51:28,0
2016-03-06 06:51:50,0
2016-03-06 06:52:28,0
2016-03-06 06:52:50,0
2016-03-06 06:53:28,0
2016-03-06 06:53:50,0
2016-03-06 06:54:28,0
2016-03-06 06:54:50,0
2016-03-06 06:55:28,0
2016-03-06 06:55:50,0
2016-03-06 06:56:28,0
2016-03-06 06:56:50,0
2016-03-06 06:57:28,0
2016-03-06 06:57:50,0
2016-03-06 06:58:28,0
2016-03-06 06:58:50,0
2016-03-06 06:59:29,0
2016-03-06 06:59:50,0
2016-03-06 07:00:29,0
2016-03-06 07:00:50,0
2016-03-06 07:01:29,0
2016-03-06 07:01:51,0
2016-03-06 07:02:29,0
2016-03-06 07:02:51,0
2016-03-06 07:03:29,0
2016-03-06 07:03:51,0
2016-03-06 07:04:29,0
2016-03-06 07:04:51,0
2016-03-06 07:05:29,0
2016-03-06 07:05:51,0
2016-03-06 07:06:29,0
2016-03-06 07:06:51,0
2016-03-06 07:07:29,0
2016-03-06 07:07:51,0
2016-03-06 07:08:29,0
2016-03-06 07:08:51,0
2016-03-06 07:09:29,0
2016-03-06 07:09:51,0
2016-03-06 07:10:29,0
2016-03-06 07:10:51,0
2016-03-06 07:11:29,0
2016-03-06 07:11:51,0
2016-03-06 07:12:30,0
2016-03-06 07:12:51,0
2016-03-06 07:13:30,0
2016-03-06 07:13:52,0
2016-03-06 07:14:30,0
2016-03-06 07:14:52,0
2016-03-06 07:15:30,0
2016-03-06 07:15:52,0
2016-03-06 07:16:30,0
2016-03-06 07:16:52,0
2016-03-06 07:17:30,0
2016-03-06 07:17:52,0
2016-03-06 07:18:30,0
2016-03-06 07:18:52,0
2016-03-06 07:19:30,0
2016-03-06 07:19:52,0
2016-03-06 07:20:30,0
2016-03-06 07:20:52,0
2016-03-06 07:21:30,0
2016-03-06 07:21:52,0
2016-03-06 07:22:30,0
2016-03-06 07:22:52,0
2016-03-06 07:23:30,0
2016-03-06 07:23:52,0
2016-03-06 07:24:31,0
2016-03-06 07:24:52,0
2016-03-06 07:25:31,0
2016-03-06 07:25:52,0
2016-03-06 07:26:31,0
2016-03-06 07:26:53,0
2016-03-06 07:27:31,0
2016-03-06 07:27:53,0
2016-03-06 07:28:31,0
2016-03-06 07:28:53,0
2016-03-06 07:29:31,0
2016-03-06 07:29:53,0
2016-03-06 07:30:31,0
2016-03-06 07:30:53,0
2016-03-06 07:31:31,0
2016-03-06 07:31:53,0
2016-03-06 07:32:31,0
2016-03-06 07:32:53,0
2016-03-06 07:33:31,0
2016-03-06 07:33:53,0
2016-03-06 07:34:31,0
2016-03-06 07:34:53,0
2016-03-06 07:35:31,0
2016-03-06 07:35:53,0
2016-03-06 07:36:31,0
2016-03-06 07:36:53,0
2016-03-06 07:37:32,0
2016-03-06 07:37:53,0
2016-03-06 07:38:32,0
2016-03-06 07:38:54,0
2016-03-06 07:39:32,0
2016-03-06 07:39:54,0
2016-03-06 07:40:32,0
2016-03-06 07:40:54,0
2016-03-06 07:41:32,0
2016-03-06 07:41:54,0
2016-03-06 07:42:32,0
2016-03-06 07:42:54,0
2016-03-06 07:43:32,0
2016-03-06 07:43:54,0
2016-03-06 07:44:32,0
2016-03-06 07:44:54,0
2016-03-06 07:45:32,0
2016-03-06 07:45:54,0
2016-03-06 07:46:32,0
